city,winter_year,expected_days,recorded_days,missing_calendar_days,valid_temperature_days,valid_snowfall_days,derived_temperature_days,temperature_pass,snowfall_pass,cold_days_pass,mean_temp,snowfall_total_cm,snow_days,days_below_m20,exclusion_reasons,baseline_mean_temp,baseline_n_winters,baseline_start_winter,baseline_end_winter,baseline_complete,baseline_status,temp_anomaly,winter_label,winter_start,winter_end,temperature_coverage_pct,snowfall_coverage_pct,derived_temperature_share_pct,quality_method,oni_djf,roni_djf,enso_class_oni,strong_el_nino_oni,enso_class_roni,strong_el_nino_roni,enso_index,enso_value,enso_class,strong_el_nino,temp_detrended_residual,city_name,region,latitude_approx,included_in_proposal,included_in_repo_study
toronto,2006,90,90,0,90,90,0,True,True,True,-2.237777778,71.2,22,0,,-3.590391548,30,1991,2020,True,complete,1.35261377,2005-06,2005-12-01,2006-02-28,100,100,0,monthly_3_and_5_temperature_complete_snow_and_tmin,-0.9,-0.9,La Nina,False,La Nina,False,ONI,-0.9,La Nina,False,1.322111107,Toronto Pearson,South-central,43.68,True,True
toronto,2007,90,90,0,90,90,0,True,True,True,-2.974444444,44.6,11,1,,-3.590391548,30,1991,2020,True,complete,0.6159471032,2006-07,2006-12-01,2007-02-28,100,100,0,monthly_3_and_5_temperature_complete_snow_and_tmin,0.6,0.6,El Nino,False,El Nino,False,ONI,0.6,El Nino,False,0.5378634533,Toronto Pearson,South-central,43.68,True,True
toronto,2008,91,91,0,91,91,0,True,True,True,-3.196703297,144,21,0,,-3.590391548,30,1991,2020,True,complete,0.393688251,2007-08,2007-12-01,2008-02-29,100,100,0,monthly_3_and_5_temperature_complete_snow_and_tmin,-1.8,-1.7,La Nina,False,La Nina,False,ONI,-1.8,La Nina,False,0.2680236142,Toronto Pearson,South-central,43.68,True,True
toronto,2009,90,90,0,90,90,0,True,True,True,-5.235555556,135.2,25,3,,-3.590391548,30,1991,2020,True,complete,-1.645164008,2008-09,2008-12-01,2009-02-28,100,100,0,monthly_3_and_5_temperature_complete_snow_and_tmin,-0.9,-1,La Nina,False,La Nina,False,ONI,-0.9,La Nina,False,-1.818409631,Toronto Pearson,South-central,43.68,True,True
toronto,2010,90,90,0,90,90,0,True,True,True,-3.662222222,52.4,15,0,,-3.590391548,30,1991,2020,True,complete,-0.07183067453,2009-10,2009-12-01,2010-02-28,100,100,0,monthly_3_and_5_temperature_complete_snow_and_tmin,1.5,1.4,El Nino,True,El Nino,False,ONI,1.5,El Nino,True,-0.292657285,Toronto Pearson,South-central,43.68,True,True
toronto,2011,90,90,0,90,90,0,True,True,True,-5.396666667,95.8,22,3,,-3.590391548,30,1991,2020,True,complete,-1.806275119,2010-11,2010-12-01,2011-02-28,100,100,0,monthly_3_and_5_temperature_complete_snow_and_tmin,-1.3,-1.4,La Nina,False,La Nina,False,ONI,-1.3,La Nina,False,-2.074682716,Toronto Pearson,South-central,43.68,True,True
toronto,2012,91,91,0,91,91,0,True,True,True,-0.4263736264,37,12,0,,-3.590391548,30,1991,2020,True,complete,3.164017921,2011-12,2011-12-01,2012-02-29,100,100,0,monthly_3_and_5_temperature_complete_snow_and_tmin,-0.7,-0.8,La Nina,False,La Nina,False,ONI,-0.7,La Nina,False,2.848029337,Toronto Pearson,South-central,43.68,True,True
toronto,2013,90,90,0,90,90,0,True,True,True,-1.883333333,95.9,17,1,,-3.590391548,30,1991,2020,True,complete,1.707058214,2012-13,2012-12-01,2013-02-28,100,100,0,monthly_3_and_5_temperature_complete_snow_and_tmin,-0.2,-0.5,Neutral,False,La Nina,False,ONI,-0.2,Neutral,False,1.343488643,Toronto Pearson,South-central,43.68,True,True
toronto,2014,90,90,0,90,90,0,True,True,True,-7.01,101,25,7,,-3.590391548,30,1991,2020,True,complete,-3.419608452,2013-14,2013-12-01,2014-02-28,100,100,0,monthly_3_and_5_temperature_complete_snow_and_tmin,-0.2,-0.4,Neutral,False,Neutral,False,ONI,-0.2,Neutral,False,-3.83075901,Toronto Pearson,South-central,43.68,True,True
toronto,2015,90,90,0,90,89,0,True,False,True,-6.516666667,,,10,snow_metrics:incomplete_daily_snowfall,-3.590391548,30,1991,2020,True,complete,-2.926275119,2014-15,2014-12-01,2015-02-28,100,98.88888889,0,monthly_3_and_5_temperature_complete_snow_and_tmin,0.7,0.5,El Nino,False,El Nino,False,ONI,0.7,El Nino,False,-3.385006664,Toronto Pearson,South-central,43.68,True,True
toronto,2016,91,91,0,91,91,0,True,True,True,-0.5549450549,31.6,10,2,,-3.590391548,30,1991,2020,True,complete,3.035446493,2015-16,2015-12-01,2016-02-29,100,100,0,monthly_3_and_5_temperature_complete_snow_and_tmin,2.5,2.1,El Nino,True,El Nino,True,ONI,2.5,El Nino,True,2.529133961,Toronto Pearson,South-central,43.68,True,True
toronto,2017,90,90,0,90,90,0,True,True,True,-1.192222222,75.4,14,0,,-3.590391548,30,1991,2020,True,complete,2.398169325,2016-17,2016-12-01,2017-02-28,100,100,0,monthly_3_and_5_temperature_complete_snow_and_tmin,-0.1,-0.6,Neutral,False,La Nina,False,ONI,-0.1,Neutral,False,1.844275807,Toronto Pearson,South-central,43.68,True,True
toronto,2018,90,90,0,90,90,0,True,True,True,-4.286666667,89.3,21,7,,-3.590391548,30,1991,2020,True,complete,-0.696275119,2017-18,2017-12-01,2018-02-28,100,100,0,monthly_3_and_5_temperature_complete_snow_and_tmin,-0.7,-1.1,La Nina,False,La Nina,False,ONI,-0.7,La Nina,False,-1.297749624,Toronto Pearson,South-central,43.68,True,True
toronto,2019,90,90,0,90,90,0,True,True,True,-3.664444444,111.9,17,4,,-3.590391548,30,1991,2020,True,complete,-0.07405289675,2018-19,2018-12-01,2019-02-28,100,100,0,monthly_3_and_5_temperature_complete_snow_and_tmin,1,0.7,El Nino,False,El Nino,False,ONI,1,El Nino,False,-0.7231083888,Toronto Pearson,South-central,43.68,True,True
toronto,2020,91,91,0,91,91,0,True,True,True,-1.771428571,113,24,1,,-3.590391548,30,1991,2020,True,complete,1.818962976,2019-20,2019-12-01,2020-02-29,100,100,0,monthly_3_and_5_temperature_complete_snow_and_tmin,0.7,0.1,El Nino,False,Neutral,False,ONI,0.7,El Nino,False,1.122326497,Toronto Pearson,South-central,43.68,True,True
toronto,2021,90,88,2,87,81,0,True,False,False,-2.567816092,,,,snow_metrics:incomplete_daily_snowfall;cold_days:incomplete_daily_tmin,-3.590391548,30,1991,2020,True,complete,1.022575456,2020-21,2020-12-01,2021-02-28,96.66666667,90,0,monthly_3_and_5_temperature_complete_snow_and_tmin,-1,-1.3,La Nina,False,La Nina,False,ONI,-1,La Nina,False,0.27835799,Toronto Pearson,South-central,43.68,True,True
toronto,2022,90,89,1,82,89,0,True,False,False,-3.56097561,,,,snow_metrics:incomplete_daily_snowfall;cold_days:incomplete_daily_tmin,-3.590391548,30,1991,2020,True,complete,0.02941593794,2021-22,2021-12-01,2022-02-28,91.11111111,98.88888889,0,monthly_3_and_5_temperature_complete_snow_and_tmin,-0.8,-1.2,La Nina,False,La Nina,False,ONI,-0.8,La Nina,False,-0.7623825146,Toronto Pearson,South-central,43.68,True,True
toronto,2023,90,90,0,90,90,0,True,True,True,-0.93,79.1,14,2,,-3.590391548,30,1991,2020,True,complete,2.660391548,2022-23,2022-12-01,2023-02-28,100,100,0,monthly_3_and_5_temperature_complete_snow_and_tmin,-0.5,-0.9,La Nina,False,La Nina,False,ONI,-0.5,La Nina,False,1.821012108,Toronto Pearson,South-central,43.68,True,True
toronto,2024,91,91,0,91,90,0,True,False,True,0.2582417582,,,0,snow_metrics:incomplete_daily_snowfall,-3.590391548,30,1991,2020,True,complete,3.848633306,2023-24,2023-12-01,2024-02-29,100,98.9010989,0,monthly_3_and_5_temperature_complete_snow_and_tmin,1.8,1.1,El Nino,True,El Nino,False,ONI,1.8,El Nino,True,2.96167288,Toronto Pearson,South-central,43.68,True,True
toronto,2025,90,90,0,90,89,0,True,False,True,-3.63,,,0,snow_metrics:incomplete_daily_snowfall,-3.590391548,30,1991,2020,True,complete,-0.03960845231,2024-25,2024-12-01,2025-02-28,100,98.88888889,0,monthly_3_and_5_temperature_complete_snow_and_tmin,-0.5,-1.1,La Nina,False,La Nina,False,ONI,-0.5,La Nina,False,-0.9741498654,Toronto Pearson,South-central,43.68,True,True
toronto,2026,90,90,0,90,90,0,True,True,True,-5.068888889,160.2,26,5,,-3.590391548,30,1991,2020,True,complete,-1.478497341,2025-26,2025-12-01,2026-02-28,100,100,0,monthly_3_and_5_temperature_complete_snow_and_tmin,-0.4,-0.9,Neutral,False,La Nina,False,ONI,-0.4,Neutral,False,-2.460619741,Toronto Pearson,South-central,43.68,True,True
windsor,1982,90,90,0,90,90,0,True,True,True,-5.668888889,138.9,23,8,,-2.208232867,25,1991,2020,False,partial_available_winter_average,-3.460656022,1981-82,1981-12-01,1982-02-28,100,100,0,monthly_3_and_5_temperature_complete_snow_and_tmin,0,0.1,Neutral,False,Neutral,False,ONI,0,Neutral,False,-2.885762049,Windsor,Southwest,42.28,True,True
windsor,1983,90,90,0,90,90,0,True,True,True,0.01,17.4,5,0,,-2.208232867,25,1991,2020,False,partial_available_winter_average,2.218232867,1982-83,1982-12-01,1983-02-28,100,100,0,monthly_3_and_5_temperature_complete_snow_and_tmin,2.1,2.4,El Nino,True,El Nino,True,ONI,2.1,El Nino,True,2.774808357,Windsor,Southwest,42.28,True,True
windsor,1984,91,91,0,91,91,0,True,True,True,-4.518681319,94,20,8,,-2.208232867,25,1991,2020,False,partial_available_winter_average,-2.310448452,1983-84,1983-12-01,1984-02-29,100,100,0,monthly_3_and_5_temperature_complete_snow_and_tmin,-0.6,-0.6,La Nina,False,La Nina,False,ONI,-0.6,La Nina,False,-1.772191446,Windsor,Southwest,42.28,True,True
windsor,1985,90,90,0,90,90,0,True,True,True,-3.302222222,126.6,21,3,,-2.208232867,25,1991,2020,False,partial_available_winter_average,-1.093989355,1984-85,1984-12-01,1985-02-28,100,100,0,monthly_3_and_5_temperature_complete_snow_and_tmin,-1,-0.8,La Nina,False,La Nina,False,ONI,-1,La Nina,False,-0.574050833,Windsor,Southwest,42.28,True,True
windsor,1986,90,90,0,90,90,0,True,True,True,-4.508888889,136.8,29,0,,-2.208232867,25,1991,2020,False,partial_available_winter_average,-2.300656022,1985-86,1985-12-01,1986-02-28,100,100,0,monthly_3_and_5_temperature_complete_snow_and_tmin,-0.4,-0.3,Neutral,False,Neutral,False,ONI,-0.4,Neutral,False,-1.799035983,Windsor,Southwest,42.28,True,True
windsor,1987,90,90,0,90,90,0,True,True,True,-1.807777778,79.1,15,0,,-2.208232867,25,1991,2020,False,partial_available_winter_average,0.4004550894,1986-87,1986-12-01,1987-02-28,100,100,0,monthly_3_and_5_temperature_complete_snow_and_tmin,1.2,1.5,El Nino,False,El Nino,True,ONI,1.2,El Nino,False,0.883756644,Windsor,Southwest,42.28,True,True
windsor,1988,91,91,0,91,91,0,True,True,True,-2.756043956,105.8,17,0,,-2.208232867,25,1991,2020,False,partial_available_winter_average,-0.5478110889,1987-88,1987-12-01,1988-02-29,100,100,0,monthly_3_and_5_temperature_complete_snow_and_tmin,0.6,0.5,El Nino,False,El Nino,False,ONI,0.6,El Nino,False,-0.08282801796,Windsor,Southwest,42.28,True,True
windsor,1989,90,90,0,90,90,0,True,True,True,-1.832222222,66.8,18,0,,-2.208232867,25,1991,2020,False,partial_available_winter_average,0.3760106449,1988-89,1988-12-01,1989-02-28,100,100,0,monthly_3_and_5_temperature_complete_snow_and_tmin,-1.6,-1.6,La Nina,False,La Nina,False,ONI,-1.6,La Nina,False,0.8226752322,Windsor,Southwest,42.28,True,True
windsor,1990,90,90,0,90,90,0,True,True,True,-2.753333333,72.9,20,4,,-2.208232867,25,1991,2020,False,partial_available_winter_average,-0.5451004662,1989-90,1989-12-01,1990-02-28,100,100,0,monthly_3_and_5_temperature_complete_snow_and_tmin,0.2,0.3,Neutral,False,Neutral,False,ONI,0.2,Neutral,False,-0.1167543627,Windsor,Southwest,42.28,True,True
windsor,1991,90,90,0,90,90,0,True,True,True,-1.622222222,81.4,17,0,,-2.208232867,25,1991,2020,False,partial_available_winter_average,0.5860106449,1990-91,1990-12-01,1991-02-28,100,100,0,monthly_3_and_5_temperature_complete_snow_and_tmin,0.4,0.6,Neutral,False,El Nino,False,ONI,0.4,Neutral,False,0.9960382647,Windsor,Southwest,42.28,True,True
windsor,1992,91,91,0,91,91,0,True,True,True,-1.330769231,84.2,18,0,,-2.208232867,25,1991,2020,False,partial_available_winter_average,0.8774636364,1991-92,1991-12-01,1992-02-29,100,100,0,monthly_3_and_5_temperature_complete_snow_and_tmin,1.5,2.1,El Nino,True,El Nino,True,ONI,1.5,El Nino,True,1.269172772,Windsor,Southwest,42.28,True,True
windsor,1993,90,67,23,67,67,0,False,False,False,,,,,temperature:monthly_3_and_5_failed;snow_metrics:incomplete_daily_snowfall;cold_days:incomplete_daily_tmin,-2.208232867,25,1991,2020,False,partial_available_winter_average,,1992-93,1992-12-01,1993-02-28,74.44444444,74.44444444,0,monthly_3_and_5_temperature_complete_snow_and_tmin,0.1,0.6,Neutral,False,El Nino,False,ONI,0.1,Neutral,False,,Windsor,Southwest,42.28,True,True
windsor,1994,90,88,2,88,88,0,True,False,False,-5.596590909,,,,snow_metrics:incomplete_daily_snowfall;cold_days:incomplete_daily_tmin,-2.208232867,25,1991,2020,False,partial_available_winter_average,-3.388358042,1993-94,1993-12-01,1994-02-28,97.77777778,97.77777778,0,monthly_3_and_5_temperature_complete_snow_and_tmin,0.1,0.3,Neutral,False,Neutral,False,ONI,0.1,Neutral,False,-3.033285873,Windsor,Southwest,42.28,True,True
windsor,1995,90,90,0,90,90,0,True,True,True,-1.734444444,81.6,14,0,,-2.208232867,25,1991,2020,False,partial_available_winter_average,0.4737884227,1994-95,1994-12-01,1995-02-28,100,100,0,monthly_3_and_5_temperature_complete_snow_and_tmin,0.9,1.2,El Nino,False,El Nino,False,ONI,0.9,El Nino,False,0.8105421077,Windsor,Southwest,42.28,True,True
windsor,1996,91,91,0,91,91,0,True,True,True,-3.797802198,63.8,16,1,,-2.208232867,25,1991,2020,False,partial_available_winter_average,-1.589569331,1995-96,1995-12-01,1996-02-29,100,100,0,monthly_3_and_5_temperature_complete_snow_and_tmin,-0.9,-0.9,La Nina,False,La Nina,False,ONI,-0.9,La Nina,False,-1.271134129,Windsor,Southwest,42.28,True,True
windsor,1997,90,90,0,90,90,0,True,True,True,-2.095555556,114.6,27,0,,-2.208232867,25,1991,2020,False,partial_available_winter_average,0.1126773116,1996-97,1996-12-01,1997-02-28,100,100,0,monthly_3_and_5_temperature_complete_snow_and_tmin,-0.4,-0.2,Neutral,False,Neutral,False,ONI,-0.4,Neutral,False,0.4127940291,Windsor,Southwest,42.28,True,True
windsor,1998,90,90,0,90,90,0,True,True,True,0.7677777778,47.9,9,0,,-2.208232867,25,1991,2020,False,partial_available_winter_average,2.976010645,1997-98,1997-12-01,1998-02-28,100,100,0,monthly_3_and_5_temperature_complete_snow_and_tmin,2.2,2.1,El Nino,True,El Nino,True,ONI,2.2,El Nino,True,3.257808879,Windsor,Southwest,42.28,True,True
windsor,1999,90,90,0,90,90,0,True,True,True,-1.055555556,112.2,19,1,,-2.208232867,25,1991,2020,False,partial_available_winter_average,1.152677312,1998-99,1998-12-01,1999-02-28,100,100,0,monthly_3_and_5_temperature_complete_snow_and_tmin,-1.5,-1.6,La Nina,False,La Nina,False,ONI,-1.5,La Nina,False,1.416157062,Windsor,Southwest,42.28,True,True
windsor,2000,91,91,0,91,91,0,True,True,True,-1.474725275,83,18,0,,-2.208232867,25,1991,2020,False,partial_available_winter_average,0.7335075924,1999-00,1999-12-01,2000-02-29,100,100,0,monthly_3_and_5_temperature_complete_snow_and_tmin,-1.5,-1.5,La Nina,False,La Nina,False,ONI,-1.5,La Nina,False,0.9786688588,Windsor,Southwest,42.28,True,True
windsor,2001,90,90,0,90,90,0,True,True,True,-3.923333333,116,25,0,,-2.208232867,25,1991,2020,False,partial_available_winter_average,-1.715100466,2000-01,2000-12-01,2001-02-28,100,100,0,monthly_3_and_5_temperature_complete_snow_and_tmin,-0.8,-0.8,La Nina,False,La Nina,False,ONI,-0.8,La Nina,False,-1.488257683,Windsor,Southwest,42.28,True,True
windsor,2002,90,90,0,90,90,0,True,True,True,0.9811111111,71.7,16,0,,-2.208232867,25,1991,2020,False,partial_available_winter_average,3.189343978,2001-02,2001-12-01,2002-02-28,100,100,0,monthly_3_and_5_temperature_complete_snow_and_tmin,-0.1,-0.2,Neutral,False,Neutral,False,ONI,-0.1,Neutral,False,3.397868277,Windsor,Southwest,42.28,True,True
windsor,2003,90,90,0,90,90,0,True,True,True,-4.508888889,123.6,24,0,,-2.208232867,25,1991,2020,False,partial_available_winter_average,-2.300656022,2002-03,2002-12-01,2003-02-28,100,100,0,monthly_3_and_5_temperature_complete_snow_and_tmin,0.9,0.9,El Nino,False,El Nino,False,ONI,0.9,El Nino,False,-2.110450206,Windsor,Southwest,42.28,True,True
windsor,2004,91,91,0,91,91,0,True,True,True,-2.704395604,83.8,18,2,,-2.208232867,25,1991,2020,False,partial_available_winter_average,-0.4961627373,2003-04,2003-12-01,2004-02-29,100,100,0,monthly_3_and_5_temperature_complete_snow_and_tmin,0.3,0.2,Neutral,False,Neutral,False,ONI,0.3,Neutral,False,-0.3242754057,Windsor,Southwest,42.28,True,True
windsor,2005,90,90,0,90,90,0,True,True,True,-2.732222222,157.2,24,0,,-2.208232867,25,1991,2020,False,partial_available_winter_average,-0.5239893551,2004-05,2004-12-01,2005-02-28,100,100,0,monthly_3_and_5_temperature_complete_snow_and_tmin,0.6,0.5,El Nino,False,El Nino,False,ONI,0.6,El Nino,False,-0.3704205072,Windsor,Southwest,42.28,True,True
windsor,2006,90,90,0,90,90,0,True,True,True,-0.8044444444,100.8,25,0,,-2.208232867,25,1991,2020,False,partial_available_winter_average,1.403788423,2005-06,2005-12-01,2006-02-28,100,100,0,monthly_3_and_5_temperature_complete_snow_and_tmin,-0.9,-0.9,La Nina,False,La Nina,False,ONI,-0.9,La Nina,False,1.539038787,Windsor,Southwest,42.28,True,True
windsor,2007,90,90,0,90,90,0,True,True,True,-1.654444444,60.5,15,0,,-2.208232867,25,1991,2020,False,partial_available_winter_average,0.5537884227,2006-07,2006-12-01,2007-02-28,100,100,0,monthly_3_and_5_temperature_complete_snow_and_tmin,0.6,0.6,El Nino,False,El Nino,False,ONI,0.6,El Nino,False,0.6707203031,Windsor,Southwest,42.28,True,True
windsor,2008,91,91,0,91,91,0,True,True,True,-2.17032967,131.9,26,0,,-2.208232867,25,1991,2020,False,partial_available_winter_average,0.0379031968,2007-08,2007-12-01,2008-02-29,100,100,0,monthly_3_and_5_temperature_complete_snow_and_tmin,-1.8,-1.7,La Nina,False,La Nina,False,ONI,-1.8,La Nina,False,0.1365165935,Windsor,Southwest,42.28,True,True
windsor,2009,90,90,0,90,90,0,True,True,True,-4.044444444,158.8,28,2,,-2.208232867,25,1991,2020,False,partial_available_winter_average,-1.836211577,2008-09,2008-12-01,2009-02-28,100,100,0,monthly_3_and_5_temperature_complete_snow_and_tmin,-0.9,-1,La Nina,False,La Nina,False,ONI,-0.9,La Nina,False,-1.755916664,Windsor,Southwest,42.28,True,True
windsor,2010,90,90,0,90,90,0,True,True,True,-2.6,112.7,25,0,,-2.208232867,25,1991,2020,False,partial_available_winter_average,-0.3917671329,2009-10,2009-12-01,2010-02-28,100,100,0,monthly_3_and_5_temperature_complete_snow_and_tmin,1.5,1.4,El Nino,True,El Nino,False,ONI,1.5,El Nino,True,-0.3297907035,Windsor,Southwest,42.28,True,True
windsor,2011,90,90,0,90,90,0,True,True,True,-4.331111111,178,27,0,,-2.208232867,25,1991,2020,False,partial_available_winter_average,-2.122878244,2010-11,2010-12-01,2011-02-28,100,100,0,monthly_3_and_5_temperature_complete_snow_and_tmin,-1.3,-1.4,La Nina,False,La Nina,False,ONI,-1.3,La Nina,False,-2.079220298,Windsor,Southwest,42.28,True,True
windsor,2012,91,91,0,91,91,0,True,True,True,0.532967033,84,19,0,,-2.208232867,25,1991,2020,False,partial_available_winter_average,2.7411999,2011-12,2011-12-01,2012-02-29,100,100,0,monthly_3_and_5_temperature_complete_snow_and_tmin,-0.7,-0.8,La Nina,False,La Nina,False,ONI,-0.7,La Nina,False,2.766539362,Windsor,Southwest,42.28,True,True
windsor,2013,90,90,0,90,90,0,True,True,True,-0.8922222222,119.6,20,0,,-2.208232867,25,1991,2020,False,partial_available_winter_average,1.316010645,2012-13,2012-12-01,2013-02-28,100,100,0,monthly_3_and_5_temperature_complete_snow_and_tmin,-0.2,-0.5,Neutral,False,La Nina,False,ONI,-0.2,Neutral,False,1.323031623,Windsor,Southwest,42.28,True,True
windsor,2014,90,90,0,90,90,0,True,True,True,-5.895555556,205.8,36,5,,-2.208232867,25,1991,2020,False,partial_available_winter_average,-3.687322688,2013-14,2013-12-01,2014-02-28,100,100,0,monthly_3_and_5_temperature_complete_snow_and_tmin,-0.2,-0.4,Neutral,False,Neutral,False,ONI,-0.2,Neutral,False,-3.698620194,Windsor,Southwest,42.28,True,True
windsor,2015,90,0,90,0,0,0,False,False,False,,,,,temperature:monthly_3_and_5_failed;snow_metrics:incomplete_daily_snowfall;cold_days:incomplete_daily_tmin,-2.208232867,25,1991,2020,False,partial_available_winter_average,,2014-15,2014-12-01,2015-02-28,0,0,,monthly_3_and_5_temperature_complete_snow_and_tmin,0.7,0.5,El Nino,False,El Nino,False,ONI,0.7,El Nino,False,,Windsor,Southwest,42.28,True,True
windsor,2016,91,0,91,0,0,0,False,False,False,,,,,temperature:monthly_3_and_5_failed;snow_metrics:incomplete_daily_snowfall;cold_days:incomplete_daily_tmin,-2.208232867,25,1991,2020,False,partial_available_winter_average,,2015-16,2015-12-01,2016-02-29,0,0,,monthly_3_and_5_temperature_complete_snow_and_tmin,2.5,2.1,El Nino,True,El Nino,True,ONI,2.5,El Nino,True,,Windsor,Southwest,42.28,True,True
windsor,2017,90,0,90,0,0,0,False,False,False,,,,,temperature:monthly_3_and_5_failed;snow_metrics:incomplete_daily_snowfall;cold_days:incomplete_daily_tmin,-2.208232867,25,1991,2020,False,partial_available_winter_average,,2016-17,2016-12-01,2017-02-28,0,0,,monthly_3_and_5_temperature_complete_snow_and_tmin,-0.1,-0.6,Neutral,False,La Nina,False,ONI,-0.1,Neutral,False,,Windsor,Southwest,42.28,True,True
windsor,2018,90,0,90,0,0,0,False,False,False,,,,,temperature:monthly_3_and_5_failed;snow_metrics:incomplete_daily_snowfall;cold_days:incomplete_daily_tmin,-2.208232867,25,1991,2020,False,partial_available_winter_average,,2017-18,2017-12-01,2018-02-28,0,0,,monthly_3_and_5_temperature_complete_snow_and_tmin,-0.7,-1.1,La Nina,False,La Nina,False,ONI,-0.7,La Nina,False,,Windsor,Southwest,42.28,True,True
windsor,2019,90,90,0,90,0,0,True,False,True,-2.294444444,,,4,snow_metrics:incomplete_daily_snowfall,-2.208232867,25,1991,2020,False,partial_available_winter_average,-0.08621157731,2018-19,2018-12-01,2019-02-28,100,0,0,monthly_3_and_5_temperature_complete_snow_and_tmin,1,0.7,El Nino,False,El Nino,False,ONI,1,El Nino,False,-0.1891015014,Windsor,Southwest,42.28,True,True
windsor,2020,91,91,0,91,0,0,True,False,True,-0.2241758242,,,0,snow_metrics:incomplete_daily_snowfall,-2.208232867,25,1991,2020,False,partial_available_winter_average,1.984057043,2019-20,2019-12-01,2020-02-29,100,0,0,monthly_3_and_5_temperature_complete_snow_and_tmin,0.7,0.1,El Nino,False,Neutral,False,ONI,0.7,El Nino,False,1.862848635,Windsor,Southwest,42.28,True,True
windsor,2021,90,90,0,90,0,0,True,False,True,-2.144444444,,,1,snow_metrics:incomplete_daily_snowfall,-2.208232867,25,1991,2020,False,partial_available_winter_average,0.06378842269,2020-21,2020-12-01,2021-02-28,100,0,0,monthly_3_and_5_temperature_complete_snow_and_tmin,-1,-1.3,La Nina,False,La Nina,False,ONI,-1,La Nina,False,-0.07573846881,Windsor,Southwest,42.28,True,True
windsor,2022,90,90,0,90,0,0,True,False,True,-2.632222222,,,1,snow_metrics:incomplete_daily_snowfall,-2.208232867,25,1991,2020,False,partial_available_winter_average,-0.4239893551,2021-22,2021-12-01,2022-02-28,100,0,0,monthly_3_and_5_temperature_complete_snow_and_tmin,-0.8,-1.2,La Nina,False,La Nina,False,ONI,-0.8,La Nina,False,-0.5818347303,Windsor,Southwest,42.28,True,True
windsor,2023,90,89,1,89,0,0,True,False,False,0.2561797753,,,,snow_metrics:incomplete_daily_snowfall;cold_days:incomplete_daily_tmin,-2.208232867,25,1991,2020,False,partial_available_winter_average,2.464412642,2022-23,2022-12-01,2023-02-28,98.88888889,0,0,monthly_3_and_5_temperature_complete_snow_and_tmin,-0.5,-0.9,La Nina,False,La Nina,False,ONI,-0.5,La Nina,False,2.288248783,Windsor,Southwest,42.28,True,True
windsor,2024,91,82,9,82,0,0,False,False,False,,,,,temperature:monthly_3_and_5_failed;snow_metrics:incomplete_daily_snowfall;cold_days:incomplete_daily_tmin,-2.208232867,25,1991,2020,False,partial_available_winter_average,,2023-24,2023-12-01,2024-02-29,90.10989011,0,0,monthly_3_and_5_temperature_complete_snow_and_tmin,1.8,1.1,El Nino,True,El Nino,False,ONI,1.8,El Nino,True,,Windsor,Southwest,42.28,True,True
windsor,2025,90,90,0,90,0,0,True,False,True,-2.891111111,,,0,snow_metrics:incomplete_daily_snowfall,-2.208232867,25,1991,2020,False,partial_available_winter_average,-0.682878244,2024-25,2024-12-01,2025-02-28,100,0,0,monthly_3_and_5_temperature_complete_snow_and_tmin,-0.5,-1.1,La Nina,False,La Nina,False,ONI,-0.5,La Nina,False,-0.8956790703,Windsor,Southwest,42.28,True,True
windsor,2026,90,90,0,90,0,0,True,False,True,-4.15,,,3,snow_metrics:incomplete_daily_snowfall,-2.208232867,25,1991,2020,False,partial_available_winter_average,-1.941767133,2025-26,2025-12-01,2026-02-28,100,0,0,monthly_3_and_5_temperature_complete_snow_and_tmin,-0.4,-0.9,Neutral,False,La Nina,False,ONI,-0.4,Neutral,False,-2.172886443,Windsor,Southwest,42.28,True,True
